,PRICE,PRICE,PRICE,PRICE,EMA,ema_period
,open,high,low,close,,
Timestamp,,,,,,
2023-07-16 15:30:00,1939.7083761151,1939.7083761151,1931.9697880673,1931.9697880673,1931.7347922288236,25
2023-07-16 19:00:00,1932.266296641,1935.57466354,1928.4044874602,1935.57466354,1932.030166945068,25
2023-07-16 22:30:00,1935.277471502,1935.277471502,1919.2887475742,1925.8832980883,1931.557330879163,25
2023-07-17 02:00:00,1925.8832980883,1937.1166941089,1925.8832980883,1934.5238086498,1931.7855214769045,25
2023-07-17 05:30:00,1934.5238086498,1934.5238086498,1927.9922773147,1927.9922773147,1931.4937334644271,25
2023-07-17 09:00:00,1927.9922773147,1927.9922773147,1896.5747183353,1904.4404789796,1929.4127138886713,25
2023-07-17 12:30:00,1904.0591529857,1915.51865891,1903.4805027664,1909.0521188454,1927.8465142699583,25
2023-07-17 16:00:00,1909.0521188454,1911.7522324129,1874.8753960824,1886.6600920356,1924.6783279442386,25
2023-07-17 19:30:00,1886.6324642656,1918.7155513851,1886.5495821693,1911.6915987089,1923.6793487722896,25
2023-07-17 23:00:00,1911.4210208703,1915.4787042229,1910.1552685157,1913.7565811967,1922.9160589587827,25
2023-07-18 02:30:00,1913.7565811967,1913.7565811967,1904.9870558522,1904.9870558522,1921.5369048736611,25
2023-07-18 06:00:00,1904.9870558522,1907.5184262249,1895.7154964499,1901.1349789929,1919.9675259597566,25
2023-07-18 09:30:00,1901.1349789929,1907.0078843427,1887.5161766446,1891.5240985468,1917.779570004914,25
2023-07-18 13:00:00,1891.7825570115,1901.4189753886,1889.5558183647,1897.0088724462,1916.181824038859,25
2023-07-18 16:30:00,1897.2663437999,1902.5754290911,1880.5011665427,1893.117602524,1914.4076531531007,25
2023-07-18 20:00:00,1893.3735372633,1901.1258918826,1892.2670875225,1900.0630459395,1913.3042218289777,25
2023-07-18 23:30:00,1899.8045764538,1911.604078895,1896.1025038581,1910.6520502964,1913.1002086341641,25
2023-07-19 03:00:00,1910.6520502964,1916.262369556,1910.6520502964,1912.9265292398,1913.0868486807517,25
2023-07-19 06:30:00,1912.8195454486,1912.8195454486,1905.5907845992,1911.724756621,1912.9820723684632,25
2023-07-19 10:00:00,1911.724756621,1911.724756621,1904.9943028974,1905.7022782455,1912.4220882051584,25
2023-07-19 13:30:00,1906.2978730048,1921.7031080361,1897.1603688376,1903.5649974325,1911.7407735303386,25
2023-07-19 17:00:00,1903.8243414825,1916.0693258042,1902.5638878997,1902.5638878997,1911.0348592510588,25
2023-07-19 20:30:00,1902.8231933922,1903.0825519003,1884.1707113035,1889.4654644693,1909.3756750370776,25
2023-07-20 00:00:00,1889.4654644693,1900.8796074656,1885.8473703792,1894.2959889173,1908.21569918171,25
2023-07-20 03:30:00,1894.2970429304,1907.5120084569,1894.2970429304,1906.4360190393,1908.0788007092171,25
2023-07-20 07:00:00,1906.4360190393,1926.0165433592,1906.417231996,1926.0165433592,1909.458627066908,25
2023-07-20 10:30:00,1926.0165433592,1926.7753915752,1915.6093874874,1919.6131096911,1910.239741114923,25
2023-07-20 14:00:00,1919.3785677267,1919.3785677267,1881.2786653563,1887.3925595954,1908.4822656134213,25
2023-07-20 17:30:00,1887.6507632746,1891.476555243,1884.1257373705,1886.9802594929,1906.828265142612,25
2023-07-20 21:00:00,1887.238836702,1896.9444143981,1887.238836702,1891.1849271571,1905.624931451419,25
2023-07-21 00:30:00,1890.9259030859,1901.5765716125,1888.7915139876,1898.1676017313,1905.0512907037175,25
2023-07-21 04:00:00,1898.1676017313,1898.1676017313,1891.6077975213,1891.6077975213,1904.0171758435317,25
2023-07-21 07:30:00,1891.6077975213,1892.6259556782,1887.1008650514,1888.4553245043,1902.8201103558986,25
2023-07-21 11:00:00,1888.4553245043,1894.7045452639,1888.0418134863,1889.6535841657,1901.8073006489603,25
2023-07-21 14:30:00,1889.6535841657,1897.8347743848,1889.6535841657,1897.8347743848,1901.5017217055636,25
2023-07-21 18:00:00,1898.0916993663,1903.834563273,1888.1053542684,1894.1010831279,1900.932441814974,25
2023-07-21 21:30:00,1894.1011355842,1894.4117206237,1893.6045528392,1894.4117206237,1900.4308478771836,25
2023-07-22 01:00:00,1894.4117206237,1895.2459616765,1893.5043805308,1894.074926533,1899.941930850708,25
2023-07-22 04:30:00,1894.074926533,1894.2713522774,1892.4484664747,1893.0972589983,1899.4154176312923,25
2023-07-22 08:00:00,1893.0972589983,1893.2467270855,1886.4772681443,1886.4772681443,1898.420175363062,25
2023-07-22 11:30:00,1886.5608149482,1888.9439807484,1886.5608149482,1888.0107558979,1897.619450788819,25
2023-07-22 15:00:00,1887.8828721669,1889.0741423868,1884.5786229574,1884.5786229574,1896.6163101864022,25
2023-07-22 18:30:00,1884.7832786291,1886.7274103047,1884.7832786291,1886.7274103047,1895.8556255801175,25
2023-07-22 22:00:00,1886.5256340461,1886.5256340461,1854.7869043932,1868.1364100321,1893.72337823027,25
2023-07-23 01:30:00,1868.1364100321,1873.3567938612,1868.1364100321,1873.3567938612,1892.156717894188,25
2023-07-23 05:00:00,1873.3567938612,1877.6876399389,1873.3567938612,1874.8287210745,1890.8237950619043,25
